#GeneID	Symbol	Synonyms	chromosome	map_location
513	ATP5F1D	ATP5D	19	19p13.3
514	ATP5F1E	ATP5E|ATPE|MC5DN3	20	20q13.32
515	ATP5PB	ATP5F1|PIG47	1	1p13.2
516	ATP5MC1	ATP5A|ATP5G|ATP5G1	17	17q21.32
517	ATP5MC2	ATP5A|ATP5G2	12	12q13.13
518	ATP5MC3	ATP5G3|P3	2	2q31.1
520	ATP5MC2P1	ATP5G2P1|ATP5GP1	1	1q32.2
521	ATP5ME	ATP5I|ATP5K	4	4p16.3
522	ATP5PF	ATP5|ATP5A|ATP5J|ATPM|CF6|F6	21	21q21.3
523	ATP6V1A	ARCL2D|ATP6A1|ATP6V1A1|HO68|IECEE3|VA68|VPP2|Vma1	3	3q13.31
525	ATP6V1B1	ATP6B1|RTA1B|VATB|VMA2|VPP3	2	2p13.3
526	ATP6V1B2	ATP6B1B2|ATP6B2|DOOD|HO57|VATB|VPP3|Vma2|ZLS2	8	8p21.3
527	ATP6V0C	ATP6C|ATP6L|ATPL|VATL|VPPC|Vma3	16	16p13.3
528	ATP6V1C1	ATP6C|ATP6D|VATC|Vma5	8	8q22.3
529	ATP6V1E1	ARCL2C|ATP6E|ATP6E2|ATP6V1E|P31|Vma4	22	22q11.21
533	ATP6V0B	ATP6F|HATPL|VMA16	1	1p34.1
534	ATP6V1G2	ATP6G|ATP6G2|NG38|VMA10	6	6p21.33
535	ATP6V0A1	ATP6N1|ATP6N1A|Stv1|VPP1|Vph1|a1	17	17q21.2
537	ATP6AP1	16A|ATP6IP1|ATP6S1|Ac45|CF2|VATPS1|XAP-3|XAP3	X	Xq28
538	ATP7A	DSMAX|MK|MNK|SMAX3	X	Xq21.1
539	ATP5PO	ATP5O|ATPO|HMC08D05|OSCP	21	21q22.11
540	ATP7B	PWD|WC1|WD|WND	13	13q14.3
541	ALDH7A1P1	ATQL1	5	5q13.3
542	ALDH7A1P2	ATQL2	2	2q31.1
543	ALDH7A1P3	ATQL3	7	7q36.1
544	ALDH7A1P4	ATQL4	10	10q21.2
545	ATR	FCTCS|FRP1|MEC1|SCKL|SCKL1	3	3q23
546	ATRX	JMS|MRX52|RAD54|RAD54L|XH2|XNP|ZNF-HX	X	Xq21.1
547	KIF1A	ATSV|C2orf20|HSN2C|MRD9|SPG30|UNC104	2	2q37.3
549	AUH	-	9	9q22.31
550	AUP1	-	2	2p13.1
551	AVP	ADH|ARVP|AVP-NPII|AVRP|VP	20	20p13
552	AVPR1A	AVPR V1a|AVPR1|V1aR	12	12q14.2
553	AVPR1B	AVPR3|V1bR	1	1q32.1
554	AVPR2	ADHR|DI1|DIR|DIR3|NDI|V2R	X	Xq28
558	AXL	ARK|JTK11|Tyro7|UFO	19	19q13.2
560	AZF1	AZF|AZFA|SP3	Y	Yq11
563	AZGP1	ZA2G|ZAG	7	7q22.1
566	AZU1	AZAMP|AZU|CAP37|HBP|HUMAZUR|NAZC|hHBP	19	19p13.3
567	B2M	IMD43	15	15q21.1
568	B2MR	-	15	15q13-q15
570	BAAT	BACAT|BAT	9	9q31.1
571	BACH1	BACH-1|BTBD24	21	21q21.3
572	BAD	BBC2|BCL2L8	11	11q13.1
573	BAG1	BAG-1|HAP|RAP46	9	9p13.3
574	BAGE	BAGE1|CT2.1	21	21p11.1
575	ADGRB1	BAI1|GDAIF	8	8q24.3
576	ADGRB2	BAI2	1	1p35.2
577	ADGRB3	BAI3	6	6q12-q13
578	BAK1	BAK|BAK-LIKE|BCL2L7|CDN1	6	6p21.31
579	NKX3-2	BAPX1|NKX3.2|NKX3B|SMMD	4	4p15.33
580	BARD1	-	2	2q35
581	BAX	BCL2L4	19	19q13.33
582	BBS1	BBS2L2	11	11q13.2
583	BBS2	BBS|RP74	16	16q13
585	BBS4	-	15	15q24.1
586	BCAT1	BCATC|BCT1|ECA39|MECA39|PNAS121|PP18	12	12p12.1
587	BCAT2	BCAM|BCATM|BCT2|PP18	19	19q13.33
590	BCHE	BCHED|CHE1|CHE2|E1	3	3q26.1
593	BCKDHA	BCKDE1A|MSU|MSUD1|OVD1A	19	19q13.2
594	BCKDHB	BCKDE1B|BCKDH E1-beta|E1B	6	6q14.1
595	CCND1	BCL1|D11S287E|PRAD1|U21B31	11	11q13.3
596	BCL2	Bcl-2|PPP1R50	18	18q21.33
597	BCL2A1	ACC-1|ACC-2|ACC1|ACC2|BCL2L5|BFL1|GRS|HBPA1	15	15q25.1
598	BCL2L1	BCL-XL/S|BCL2L|BCLX|Bcl-X|PPP1R52	20	20q11.21
599	BCL2L2	BCL-W|BCL2-L-2|BCLW|PPP1R51	14	14q11.2
600	BAK1P1	BAK2|BCL2L7P1|Bak-2	20	20q11.21
601	BAK1P2	BAK3|BAK3P|BCL2L7P2	11	11q24.3
602	BCL3	BCL4|D19S37	19	19q13.32
603	BCL5	-	17	17q22
604	BCL6	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	3	3q27.3
605	BCL7A	BCL7	12	12q24.31
606	NBEAP1	BCL8|BCL8A	15	15q11.2
607	BCL9	LGS	1	1q21.2
608	TNFRSF17	BCM|BCMA|CD269|TNFRSF13A	16	16p13.13
610	HCN2	BCNG-2|BCNG2|HAC-1	19	19p13.3
611	OPN1SW	BCP|BOP|CBT	7	7q32.1
613	BCR	ALL|BCR1|CML|D22S11|D22S662|PHL	22	22q11.23
616	BCRP4	BCR-4|BCR4|BCRL4	22	22q11.22
617	BCS1L	BCS|BCS1|BJS|FLNMS|GRACILE|Hs.6719|MC3DN1|PTD|h-BCS|h-BCS1	2	2q35
618	BCYRN1	BC200|BC200a|LINC00004|NCRNA00004	2	2p21
619	BCYRN1P1	BC200b	X	Xq27.1
620	BCYRN1P2	BC200g	1	1q42
622	BDH1	BDH|SDR9C1	3	3q29
623	BDKRB1	B1BKR|B1R|BDKRB2|BKB1R|BKR1|BRADYB1	14	14q32.2
624	BDKRB2	B2R|BK-2|BK2|BKR2|BRB2	14	14q32.2
627	BDNF	ANON2|BULN2	11	11p14.1
628	BEVI	-	6	-
629	CFB	AHUS4|ARMD14|BF|BFD|CFAB|CFBD|FB|FBI12|GBG|H2-Bf|PBF2	6	6p21.33
631	BFSP1	CP115|CP94|CTRCT33|LIFL-H	20	20p12.1
632	BGLAP	BGP|OC|OCN	1	1q22
633	BGN	DSPG1|MRLS|PG-S1|PGI|SEMDX|SLRR1A	X	Xq28
634	CEACAM1	BGP|BGP1|BGPI	19	19q13.2
635	BHMT	BHMT1|HEL-S-61p	5	5q14.1
636	BICD1	BICD|bic-D 1	12	12p11.21
637	BID	FP497	22	22q11.21
638	BIK	BIP1|BP4|NBK	22	22q13.2
639	PRDM1	BLIMP1|PRDI-BF1	6	6q21
640	BLK	MODY11	8	8p23.1
641	BLM	BS|RECQ2|RECQL2|RECQL3	15	15q26.1
642	BLMH	BH|BMH	17	17q11.2
643	CXCR5	BLR1|CD185|MDR15	11	11q23.3
644	BLVRA	BLVR|BVR|BVRA	7	7p13
645	BLVRB	BVRB|FLR|HEL-S-10|SDR43U1	19	19q13.2
646	BNC1	BNC|BSN1|HsT19447	15	15q25.2
648	BMI1	FLVI2/BMI1|PCGF4|RNF51|flvi-2/bmi-1	10	10p12.2
649	BMP1	OI13|PCOLC|PCP|PCP2|TLD	8	8p21.3
650	BMP2	BDA2|BMP2A|SSFSC	20	20p12.3
651	BMP3	BMP-3A	4	4q21.21
652	BMP4	BMP2B|BMP2B1|MCOPS6|OFC11|ZYME	14	14q22.2
653	BMP5	-	6	6p12.1
654	BMP6	VGR|VGR1	6	6p24.3
655	BMP7	OP-1	20	20q13.31
656	BMP8B	BMP8|OP2	1	1p34.2
657	BMPR1A	10q23del|ACVRLK3|ALK3|CD292|SKR5	10	10q23.2
658	BMPR1B	ALK-6|ALK6|AMDD|BDA1D|BDA2|CDw293	4	4q22.3
659	BMPR2	BMPR-II|BMPR3|BMR2|BRK-3|POVD1|PPH1|T-ALK	2	2q33.1-q33.2
660	BMX	ETK|PSCTK2|PSCTK3	X	Xp22.2
661	POLR3D	BN51T|RPC4|RPC53|TSBN51	8	8p21.3
662	BNIP1	NIP1|SEC20|TRG-8	5	5q35.1
663	BNIP2	BNIP-2|NIP2	15	15q22.2
664	BNIP3	NIP3	10	10q26.3
665	BNIP3L	BNIP3a|NIX	8	8p21.2
666	BOK	BCL2L9|BOKL	2	2q37.3
667	DST	BP240|BPA|BPAG1|CATX-15|CATX15|D6S1101|DMH|DT|EBSB2|HSAN6|MACF2	6	6p12.1
668	FOXL2	BPES|BPES1|PFRK|PINTO|POF3	3	3q22.3
669	BPGM	DPGM	7	7q33
670	BPHL	BPH-RP|MCNAA|VACVASE	6	6p25.2
671	BPI	BPIFD1|rBPI	20	20q11.23
672	BRCA1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	17	17q21.31
673	BRAF	B-RAF1|B-raf|BRAF1|NS7|RAFB1	7	7q34
675	BRCA2	BRCC2|BROVCA2|FACD|FAD|FAD1|FANCD|FANCD1|GLM3|PNCA2|XRCC11	13	13q13.1
676	BRDT	BRD6|CT9|SPGF21	1	1p22.1
677	ZFP36L1	BRF1|Berg36|ERF-1|ERF1|RNF162B|TIS11B|cMG1	14	14q24.1
678	ZFP36L2	BRF2|ERF-2|ERF2|RNF162C|TIS11D	2	2p21
680	BRS3	BB3|BB3R	X	Xq26.3
682	BSG	5F7|CD147|EMMPRIN|EMPRIN|OK|TCSF	19	19p13.3
683	BST1	CD157	4	4p15.32
684	BST2	CD317|TETHERIN	19	19p13.11
685	BTC	-	4	4q13.3
686	BTD	-	3	3p25.1
687	KLF9	BTEB|BTEB1	9	9q21.12
688	KLF5	BTEB2|CKLF|IKLF	13	13q22.1
689	BTF3	BETA-NAC|BTF3a|BTF3b|NACB	5	5q13.2
690	BTF3P11	BTF3L1|HUMBTFB|OCIF|OPG|TNFRSF11B	13	13q22.3
693	BTF3P1	HUMBTFA	8	8q11.23
694	BTG1	APRO2	12	12q21.33
695	BTK	AGMX1|AT|ATK|BPK|IMD1|PSCTK1|XLA	X	Xq22.1
696	BTN1A1	BT|BTN|BTN1	6	6p22.2
698	BTS1	-	10	10p11.23
699	BUB1	BUB1A|BUB1L|hBUB1	2	2q13
700	BVR1	-	8	8q24
701	BUB1B	BUB1beta|BUBR1|Bub1A|MAD3L|MVA1|SSK1|hBUBR1	15	15q15.1
705	BYSL	BYSTIN|Enp1	6	6p21.1
706	TSPO	BPBS|BZRP|DBI|IBP|MBR|PBR|PBS|PKBS|PTBR|mDRC|pk18	22	22q13.2
708	C1QBP	COXPD33|GC1QBP|HABP1|SF2p32|gC1Q-R|gC1qR|p32	17	17p13.2
710	SERPING1	C1IN|C1INH|C1NH|HAE1|HAE2	11	11q12.1
711	ERC2-IT1	C1orf1|C3orf51|Po42	3	3p14.3
712	C1QA	-	1	1p36.12
713	C1QB	-	1	1p36.12
714	C1QC	C1Q-C|C1QG	1	1p36.12
715	C1R	EDSPD1	12	12p13.31
716	C1S	EDSPD2	12	12p13.31
717	C2	ARMD14|CO2	6	6p21.33
718	C3	AHUS5|ARMD9|ASP|C3a|C3b|CPAMD1|HEL-S-62p	19	19p13.3
719	C3AR1	AZ3B|C3AR|HNFAG09	12	12p13.31
720	C4A	C4|C4A2|C4A3|C4A4|C4A6|C4AD|C4S|CO4|CPAMD2|RG	6	6p21.33
721	C4B	C4B1|C4B12|C4B2|C4B3|C4B5|C4BD|C4B_2|C4F|CH|CO4|CPAMD3	6	6p21.33
722	C4BPA	C4BP|PRP	1	1q32.2
724	C4BPAP2	C4BPAL2	1	1q32.2
725	C4BPB	C4BP	1	1q32.1
726	CAPN5	ADNIV|HTRA3|VRNI|nCL-3	11	11q13.5
727	C5	C5D|C5a|C5b|CPAMD4|ECLZB	9	9q33.2
728	C5AR1	C5A|C5AR|C5R1|CD88	19	19q13.32
729	C6	-	5	5p13.1
730	C7	-	5	5p13.1
731	C8A	-	1	1p32.2
732	C8B	C82	1	1p32.2
733	C8G	C8C	9	9q34.3
734	OSGIN2	C8orf1|hT41	8	8q21.3
735	C9	ARMD15|C9D	5	5p13.1
738	VPS51	ANG2|ANG3|C11orf2|C11orf3|FFR	11	11q13.1
740	MRPL49	C11orf4|L49mt|MRP-L49|NOF|NOF1	11	11q13.1
741	ZNHIT2	C11orf5|FON	11	11q13.1
744	MPPED2	239FB|C11orf8	11	11p14.1
745	MYRF	C11orf9|MRF|Ndt80|pqn-47	11	11q12.2
746	TMEM258	C11orf10	11	11q12.2
747	DAGLA	C11orf11|DAGL(ALPHA)|DAGLALPHA|NSDDR	11	11q12.2
750	GAS8-AS1	C16orf3	16	16q24.3
752	FMNL1	C17orf1|C17orf1B|FHOD4|FMNL|KW-13	17	17q21.31
753	LDLRAD4	C18orf1	18	18p11.21
754	PTTG1IP	C21orf1|C21orf3|PBF	21	21q22.3
755	CFAP410	C21orf2|LRRC76|RDMS|SMDAX|YF5/A2	21	21q22.3
757	TMEM50B	C21orf4|HCVP7TP3	21	21q22.11
758	MPPED1	239AB|C22orf1|FAM1A	22	22q13.2
759	CA1	CA-I|CAB|Car1|HEL-S-11	8	8q21.2
760	CA2	CA-II|CAC|CAII|Car2|HEL-76|HEL-S-282	8	8q21.2
761	CA3	CAIII|Car3	8	8q21.2
762	CA4	CAIV|Car4|RP17	17	17q23.1
763	CA5A	CA5|CA5AD|CAV|CAVA|GS1-21A4.1	16	16q24.2
764	CA5AP1	CA5P	16	16p11.2
765	CA6	CA-VI|GUSTIN	1	1p36.23
766	CA7	CAVII	16	16q22.1
767	CA8	CA-RP|CA-VIII|CALS|CAMRQ3|CARP	8	8q12.1
768	CA9	CAIX|MN	9	9p13.3
770	CA11	CA-RP|CA-RP II|CA-XI|CARP-2|CARPX1	19	19q13.33
771	CA12	CA-XII|CAXII|HsT18816|T18816	15	15q22.2
772	CACD	-	17	17p13
773	CACNA1A	APCA|BI|CACNL1A4|CAV2.1|EA2|EIEE42|FHM|HPCA|MHP|MHP1|SCA6	19	19p13.13
774	CACNA1B	BIII|CACNL1A5|CACNN|Cav2.2|DYT23	9	9q34.3
775	CACNA1C	CACH2|CACN2|CACNL1A1|CCHL1A1|CaV1.2|LQT8|TS	12	12p13.33
776	CACNA1D	CACH3|CACN4|CACNL1A2|CCHL1A2|Cav1.3|PASNA|SANDD	3	3p21.1
777	CACNA1E	BII|CACH6|CACNL1A6|Cav2.3|gm139	1	1q25.3
778	CACNA1F	AIED|COD3|COD4|CORDX|CORDX3|CSNB2|CSNB2A|CSNBX2|Cav1.4|Cav1.4alpha1|JM8|JMC8|OA2	X	Xp11.23
779	CACNA1S	CACNL1A3|CCHL1A3|Cav1.1|HOKPP|HOKPP1|MHS5|TTPP1|hypoPP	1	1q32.1
780	DDR1	CAK|CD167|DDR|EDDR1|HGK2|MCK10|NEP|NTRK4|PTK3|PTK3A|RTK6|TRKE	6	6p21.33
781	CACNA2D1	CACNA2|CACNL2A|CCHL2A|LINC01112|lncRNA-N3	7	7q21.11
782	CACNB1	CAB1|CACNLB1|CCHLB1	17	17q12
783	CACNB2	CACNLB2|CAVB2|MYSB	10	10p12.33-p12.31
784	CACNB3	CAB3|CACNLB3	12	12q13.12
785	CACNB4	CAB4|CACNLB4|EA5|EIG9|EJM|EJM4|EJM6	2	2q23.3
786	CACNG1	CACNLG	17	17q24.2
788	SLC25A20	CAC|CACT	3	3p21.31
789	SLC25A20P1	CACTP|SLC25A20P	6	6p12.2
790	CAD	CDG1Z|EIEE50|GATD4	2	2p23.3
793	CALB1	CALB|D-28K	8	8q21.3
794	CALB2	CAB29|CAL2|CR	16	16q22.2
795	S100G	CABP|CABP1|CABP9K|CALB3	X	Xp22.2
796	CALCA	CALC1|CGRP|CGRP-I|CGRP1|CT|KC|PCT	11	11p15.2
797	CALCB	CALC2|CGRP-II|CGRP2	11	11p15.2
798	CALCP	CALC3	11	11p15.2
799	CALCR	CRT|CT-R|CTR|CTR1	7	7q21.3
800	CALD1	CDM|H-CAD|HCAD|L-CAD|LCAD|NAG22	7	7q33
801	CALM1	CALML2|CAMI|CPVT4|DD132|LQT14|PHKD|caM	14	14q32.11
802	CALM1P1	CALML1	X	Xq21.33
804	CALM1P2	-	7	7p11.2
805	CALM2	CAMII|LQT15|PHKD|PHKD2|caM	2	2p21
806	CALM2P2	-	10	10q22.1
807	CALM2P3	-	13	13q14.11
808	CALM3	CaM|CaMIII|HEL-S-72|PHKD|PHKD3	19	19q13.32
810	CALML3	CLP	10	10p15.1
811	CALR	CRT|HEL-S-99n|RO|SSA|cC1qR	19	19p13.13
813	CALU	-	7	7q32.1
814	CAMK4	CaMK IV|CaMK-GR|caMK	5	5q22.1
815	CAMK2A	CAMKA|CaMKIINalpha|MRD53	5	5q32
816	CAMK2B	CAM2|CAMK2|CAMKB|MRD54	7	7p13
817	CAMK2D	CAMKD	4	4q26
818	CAMK2G	CAMK|CAMK-II|CAMKG	10	10q22.2
819	CAMLG	CAML|GET2	5	5q31.1
820	CAMP	CAP-18|CAP18|CRAMP|FALL-39|FALL39|HSD26|LL37	3	3p21.31
821	CANX	CNX|IP90|P90	5	5q35.3
822	CAPG	AFCP|HEL-S-66|MCP	2	2p11.2
823	CAPN1	CANP|CANP1|CANPL1|SPG76|muCANP|muCL	11	11q13.1
824	CAPN2	CANP2|CANPL2|CANPml|mCANP	1	1q41
825	CAPN3	CANP3|CANPL3|LGMD2|LGMD2A|nCL-1|p94	15	15q15.1
826	CAPNS1	CALPAIN4|CANP|CANPS|CAPN4|CDPS|CSS1	19	19q13.12
827	CAPN6	CANPX|CAPNX|CalpM|DJ914P14.1	X	Xq23
828	CAPS	CAPS1	19	19p13.3
829	CAPZA1	CAPPA1|CAPZ|CAZ1	1	1p13.2
830	CAPZA2	CAPPA2|CAPZ	7	7q31.2
831	CAST	BS-17|PLACK	5	5q15
832	CAPZB	CAPB|CAPPB|CAPZ	1	1p36.13
833	CARS	CARS1|CYSRS|MGC:11246	11	11p15.4
834	CASP1	ICE|IL1BC|P45	11	11q22.3
835	CASP2	CASP-2|ICH1|NEDD-2|NEDD2|PPP1R57	7	7q34
836	CASP3	CPP32|CPP32B|SCA-1	4	4q35.1
837	CASP4	ICE(rel)II|ICEREL-II|ICH-2|Mih1|Mih1/TX|TX	11	11q22.3
838	CASP5	ICE(rel)III|ICEREL-III|ICH-3	11	11q22.3
839	CASP6	MCH2	4	4q25
840	CASP7	CASP-7|CMH-1|ICE-LAP3|LICE2|MCH3	10	10q25.3
841	CASP8	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	2	2q33.1
842	CASP9	APAF-3|APAF3|ICE-LAP6|MCH6|PPP1R56	1	1p36.21
843	CASP10	ALPS2|FLICE2|MCH4	2	2q33.1
844	CASQ1	CASQ|PDIB1|VMCQA	1	1q23.2
845	CASQ2	PDIB2	1	1p13.1
846	CASR	CAR|EIG8|FHH|FIH|GPRC2A|HHC|HHC1|HYPOC1|NSHPT|PCAR1|hCasR	3	3q13.33-q21.1
847	CAT	-	11	11p13
856	CATR1	-	7	7q32
857	CAV1	BSCL3|CGL3|LCCNS|MSTP085|PPH3|VIP21	7	7q31.2
858	CAV2	CAV	7	7q31.2
859	CAV3	LGMD1C|LQT9|VIP-21|VIP21	3	3p25.3
860	RUNX2	AML3|CBF-alpha-1|CBFA1|CCD|CCD1|CLCD|OSF-2|OSF2|PEA2aA|PEBP2aA	6	6p21.1
861	RUNX1	AML1|AML1-EVI-1|AMLCR1|CBF2alpha|CBFA2|EVI-1|PEBP2aB|PEBP2alpha	21	21q22.12
862	RUNX1T1	AML1-MTG8|AML1T1|CBFA2T1|CDR|ETO|MTG8|ZMYND2	8	8q21.3
863	CBFA2T3	ETO2|MTG16|MTGR2|RUNX1T3|ZMYND4	16	16q24.3
864	RUNX3	AML2|CBFA3|PEBP2aC	1	1p36.11
865	CBFB	PEBP2B	16	16q22.1
866	SERPINA6	CBG	14	14q32.13
867	CBL	C-CBL|CBL2|FRA11B|NSLL|RNF55	11	11q23.3
868	CBLB	Cbl-b|Nbla00127|RNF56	3	3q13.11
869	CBLN1	-	16	16q12.1
871	SERPINH1	AsTP3|CBP1|CBP2|HSP47|OI10|PIG14|PPROM|RA-A47|SERPINH2|gp46	11	11q13.5
873	CBR1	CBR|SDR21C1|hCBR1	21	21q22.12
874	CBR3	HEL-S-25|SDR21C2|hCBR3	21	21q22.12
875	CBS	HIP4	21	21q22.3
878	CCA1	CTRCT7	17	17q24
881	CCIN	BTBD20|KBTBD14	9	9p13.3
882	CCAL1	CPDD	8	8q
883	KYAT1	CCBL1|GTK|KAT1|KATI	9	9q34.11
885	CCK	-	3	3p22.1
886	CCKAR	CCK-A|CCK1-R|CCK1R|CCKRA	4	4p15.2
887	CCKBR	CCK-B|CCK2R|GASR	11	11p15.4
889	KRIT1	CAM|CCM1	7	7q21.2
890	CCNA2	CCN1|CCNA	4	4q27
891	CCNB1	CCNB	5	5q13.2
892	CCNC	CycC|SRB11|hSRB11	6	6q16.2
894	CCND2	KIAK0002|MPPH3	12	12p13.32
895	CCND2P1	CCND2P	11	11q12.3
896	CCND3	-	6	6p21.1
897	CCND3P1	CCND3P	10	10p11.23
898	CCNE1	CCNE|pCCNE1	19	19q12
899	CCNF	FBX1|FBXO1	16	16p13.3
900	CCNG1	CCNG	5	5q34
901	CCNG2	-	4	4q21.1
902	CCNH	CAK|CycH|p34|p37	5	5q14.3
904	CCNT1	CCNT|CYCT1|HIVE1	12	12q13.11-q13.12
905	CCNT2	CYCT2	2	2q21.3
907	CCT	-	X	-
908	CCT6A	CCT-zeta|CCT-zeta-1|CCT6|Cctz|HTR3|MoDP-2|TCP-1-zeta|TCP20|TCPZ|TTCP20	7	7p11.2
909	CD1A	CD1|FCB6|HTA1|R4|T6	1	1q23.1
910	CD1B	CD1|CD1A|R1	1	1q23.1
911	CD1C	BDCA1|CD1|CD1A|R7	1	1q23.1
912	CD1D	CD1A|R3|R3G1	1	1q23.1
913	CD1E	CD1A|R2	1	1q23.1
914	CD2	LFA-2|SRBC|T11	1	1p13.1
915	CD3D	CD3-DELTA|IMD19|T3D	11	11q23.3
916	CD3E	IMD18|T3E|TCRE	11	11q23.3
917	CD3G	CD3-GAMMA|IMD17|T3G	11	11q23.3
919	CD247	CD3-ZETA|CD3H|CD3Q|CD3Z|IMD25|T3Z|TCRZ	1	1q24.2
920	CD4	CD4mut	12	12p13.31
921	CD5	LEU1|T1	11	11q12.2
922	CD5L	AIM|API6|CT-2|PRO229|SP-ALPHA|Spalpha|hAIM	1	1q23.1
923	CD6	TP120	11	11q12.2
924	CD7	GP40|LEU-9|TP41|Tp40	17	17q25.3
925	CD8A	CD8|Leu2|p32	2	2p11.2
926	CD8B	CD8B1|LEU2|LY3|LYT3|P37	2	2p11.2
927	CD8B2	CD8BP	2	2q12.2
928	CD9	BTCC-1|DRAP-27|MIC3|MRP-1|TSPAN-29|TSPAN29	12	12p13.31
929	CD14	-	5	5q31.3
930	CD19	B4|CVID3	16	16p11.2
931	MS4A1	B1|Bp35|CD20|CVID5|LEU-16|MS4A2|S7	11	11q12.2
932	MS4A3	CD20L|HTM4	11	11q12.1
933	CD22	SIGLEC-2|SIGLEC2	19	19q13.12
935	CD24P1	CD24L1	1	1p36.21
936	CD24P2	CD24L2	15	15q21.3
937	CD24P3	CD24L3	20	20q11.21
938	CD24P4	CD24L4	Y	Yq11.222
939	CD27	S152|S152. LPFS2|T14|TNFRSF7|Tp55	12	12p13.31
940	CD28	Tp44	2	2q33.2
941	CD80	B7|B7-1|B7.1|BB1|CD28LG|CD28LG1|LAB7	3	3q13.33
942	CD86	B7-2|B7.2|B70|CD28LG2|LAB72	3	3q13.33
943	TNFRSF8	CD30|D1S166E|Ki-1	1	1p36.22
944	TNFSF8	CD153|CD30L|CD30LG|TNLG3A	9	9q32-q33.1
945	CD33	SIGLEC-3|SIGLEC3|p67	19	19q13.41
946	SIGLEC6	CD327|CD33L|CD33L1|CD33L2|CDW327|OBBP1	19	19q13.41
947	CD34	-	1	1q32.2
948	CD36	BDPLT10|CHDS7|FAT|GP3B|GP4|GPIV|PASIV|SCARB3	7	7q21.11
949	SCARB1	CD36L1|CLA-1|CLA1|HDLQTL6|SR-BI|SRB1	12	12q24.31
950	SCARB2	AMRF|CD36L2|EPM4|HLGP85|LGP85|LIMP-2|LIMPII|SR-BII	4	4q21.1
951	CD37	GP52-40|TSPAN26	19	19q13.33
952	CD38	ADPRC 1|ADPRC1	4	4p15.32
953	ENTPD1	ATPDase|CD39|NTPDase-1|SPG64	10	10q24.1
954	ENTPD2	CD39L1|NTPDase-2	9	9q34.3
955	ENTPD6	CD39L2|IL-6SAG|IL6ST2|NTPDase-6|dJ738P15.3	20	20p11.21
956	ENTPD3	CD39L3|HB6|NTPDase-3	3	3p22.1
957	ENTPD5	CD39L4|NTPDase-5|PCPH	14	14q24.3
958	CD40	Bp50|CDW40|TNFRSF5|p50	20	20q13.12
959	CD40LG	CD154|CD40L|HIGM1|IGM|IMD3|T-BAM|TNFSF5|TRAP|gp39|hCD40L	X	Xq26.3
960	CD44	CDW44|CSPG8|ECMR-III|HCELL|HUTCH-I|IN|LHR|MC56|MDU2|MDU3|MIC4|Pgp1	11	11p13
961	CD47	IAP|MER6|OA3	3	3q13.12
962	CD48	BCM1|BLAST|BLAST1|MEM-102|SLAMF2|hCD48|mCD48	1	1q23.3
963	CD53	MOX44|TSPAN25	1	1p13.3
965	CD58	LFA-3|LFA3|ag3	1	1p13.1
966	CD59	16.3A5|1F5|EJ16|EJ30|EL32|G344|HRF-20|HRF20|MAC-IP|MACIF|MEM43|MIC11|MIN1|MIN2|MIN3|MIRL|MSK21|p18-20	11	11p13
967	CD63	LAMP-3|ME491|MLA1|OMA81H|TSPAN30	12	12q13.2
968	CD68	GP110|LAMP4|SCARD1	17	17p13.1
969	CD69	AIM|BL-AC/P26|CLEC2C|EA1|GP32/28|MLR-3	12	12p13.31
970	CD70	CD27-L|CD27L|CD27LG|TNFSF7|TNLG8A	19	19p13.3
971	CD72	CD72b|LYB2	9	9p13.3
972	CD74	DHLAG|HLADG|II|Ia-GAMMA|p33	5	5q33.1
973	CD79A	IGA|MB-1	19	19q13.2
974	CD79B	AGM6|B29|IGB	17	17q23.3
975	CD81	CVID6|S5.7|TAPA1|TSPAN28	11	11p15.5
976	ADGRE5	CD97|TM7LN1	19	19p13.12
977	CD151	GP27|MER2|PETA-3|RAPH|SFA1|TSPAN24	11	11p15.5
978	CDA	CDD	1	1p36.12
981	CDAN3	CDA3|CDAIII	15	15q21-q25
982	CDB2	CDBII|CDTB	10	10q23-q24
983	CDK1	CDC2|CDC28A|P34CDC2	10	10q21.2
984	CDK11B	CDC2L1|CDK11|CDK11-p110|CDK11-p46|CDK11-p58|CLK-1|PITSLREA|PK58|p58|p58CDC2L1|p58CLK-1	1	1p36.33
987	LRBA	BGL|CDC4L|CVID8|LAB300|LBA	4	4q31.3
988	CDC5L	CDC5|CDC5-LIKE|CEF1|PCDC5RP|dJ319D22.1	6	6p21.1
989	SEPT7	CDC10|CDC3|NBLA02942|SEPT7A	7	7p14.2
990	CDC6	CDC18L|HsCDC18|HsCDC6|MGORS5	17	17q21.2
991	CDC20	CDC20A|bA276H19.3|p55CDC	1	1p34.2
993	CDC25A	CDC25A2	3	3p21.31
994	CDC25B	-	20	20p13
995	CDC25C	CDC25|PPP1R60	5	5q31.2
996	CDC27	ANAPC3|APC3|CDC27Hs|D0S1430E|D17S978E|H-NUC|HNUC|NUC2	17	17q21.32
997	CDC34	E2-CDC34|UBC3|UBCH3|UBE2R1	19	19p13.3
998	CDC42	CDC42Hs|G25K|TKS	1	1p36.12
